No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,Cluster
26974,2016,3,28,21,73.0,73.0,2.0,19.0,300.0,72.0,19.0,1008.5,-5.2,0.0,NW,4.3,Tiantan,Unhealthy for Sensitive Groups
26975,2016,3,28,22,33.0,33.0,2.0,16.0,300.0,74.0,17.4,1010.0,-5.2,0.0,NW,4.9,Tiantan,Moderate
26976,2016,3,28,23,16.0,16.0,2.0,12.0,300.0,83.0,16.2,1011.2,-5.6,0.0,NNW,4.6,Tiantan,Moderate
26977,2016,3,29,0,10.0,10.0,2.0,10.0,200.0,81.0,15.2,1011.4,-5.8,0.0,NNW,5.6,Tiantan,Good
26978,2016,3,29,1,7.0,7.0,2.0,9.0,200.0,48.0,14.6,1012.6,-5.8,0.0,NNW,3.5,Tiantan,Good
26979,2016,3,29,2,8.0,8.0,2.0,10.0,200.0,84.0,13.9,1012.7,-6.4,0.0,NNW,2.5,Tiantan,Good
26980,2016,3,29,3,6.0,6.0,2.0,15.0,200.0,77.0,12.1,1012.2,-6.4,0.0,NNE,0.9,Tiantan,Good
26981,2016,3,29,4,4.0,4.0,2.0,19.0,200.0,71.0,11.4,1012.1,-6.5,0.0,NNW,0.8,Tiantan,Good
26982,2016,3,29,5,3.0,3.0,2.0,29.0,300.0,53.0,9.4,1012.4,-6.1,0.0,W,0.6,Tiantan,Good
26983,2016,3,29,6,8.0,8.0,3.0,26.0,300.0,38.0,8.1,1012.7,-6.1,0.0,W,0.7,Tiantan,Good
26984,2016,3,29,7,9.0,9.0,3.0,53.0,300.0,8.0,8.4,1013.8,-4.8,0.0,ESE,0.9,Tiantan,Good
26985,2016,3,29,8,11.0,11.0,6.0,64.0,600.0,9.0,14.4,1014.4,-6.5,0.0,SE,0.9,Tiantan,Good
26986,2016,3,29,9,15.0,42.0,2.0,53.0,500.0,37.0,15.7,1014.6,-6.0,0.0,WNW,0.8,Tiantan,Good
26987,2016,3,29,10,12.0,35.0,2.0,37.0,400.0,59.0,17.2,1014.2,-6.7,0.0,WSW,1.9,Tiantan,Good
26988,2016,3,29,11,11.0,56.0,2.0,21.0,300.0,82.0,18.1,1013.2,-6.6,0.0,SW,4.2,Tiantan,Good
26989,2016,3,29,12,18.0,69.0,3.0,19.0,300.0,90.0,19.3,1012.0,-5.6,0.0,SW,3.1,Tiantan,Moderate
26990,2016,3,29,13,3.0,21.0,2.0,19.0,400.0,2.0,20.3,1011.1,-4.8,0.0,WSW,3.3,Tiantan,Good
26991,2016,3,29,14,17.0,73.0,2.0,13.0,300.0,113.0,21.6,1009.8,-5.3,0.0,SW,2.3,Tiantan,Moderate
26992,2016,3,29,15,19.0,63.0,3.0,14.0,300.0,116.0,22.4,1008.8,-4.7,0.0,W,3.1,Tiantan,Moderate
26993,2016,3,29,16,22.0,70.0,6.0,15.0,300.0,118.0,22.3,1008.4,-4.8,0.0,SW,3.3,Tiantan,Moderate
26994,2016,3,29,17,21.0,75.0,5.0,19.0,300.0,118.0,22.0,1008.2,-4.2,0.0,SW,2.9,Tiantan,Moderate
26995,2016,3,29,18,24.0,93.0,3.0,22.0,300.0,117.0,21.1,1008.5,-4.2,0.0,SW,3.5,Tiantan,Moderate
26996,2016,3,29,19,25.0,116.0,4.0,28.0,400.0,102.0,20.1,1009.2,-3.6,0.0,WSW,3.4,Tiantan,Moderate
26997,2016,3,29,20,34.0,153.0,7.0,45.0,500.0,77.0,19.4,1010.1,-2.3,0.0,WSW,3.2,Tiantan,Moderate
26998,2016,3,29,21,38.0,153.0,12.0,48.0,500.0,74.0,19.0,1010.7,-2.1,0.0,WSW,3.5,Tiantan,Moderate
26999,2016,3,29,22,43.0,149.0,12.0,46.0,500.0,72.0,17.7,1011.5,-1.6,0.0,ENE,1.3,Tiantan,Moderate
27000,2016,3,29,23,42.0,142.0,12.0,61.0,600.0,46.0,15.7,1012.4,-4.8,0.0,NE,1.7,Tiantan,Moderate
27001,2016,3,30,0,27.0,71.0,6.0,73.0,500.0,27.0,14.1,1012.9,-6.2,0.0,NE,1.2,Tiantan,Moderate
27002,2016,3,30,1,17.0,28.0,2.0,62.0,400.0,32.0,13.2,1013.3,-7.0,0.0,NE,1.3,Tiantan,Moderate
27003,2016,3,30,2,11.0,27.0,2.0,31.0,300.0,59.0,13.2,1013.8,-8.1,0.0,ENE,2.2,Tiantan,Good
27004,2016,3,30,3,10.0,23.0,3.0,34.0,300.0,56.0,12.4,1014.0,-8.8,0.0,NE,1.7,Tiantan,Good
27005,2016,3,30,4,9.0,21.0,2.0,24.0,200.0,67.0,12.6,1014.0,-9.8,0.0,ENE,2.7,Tiantan,Good
27006,2016,3,30,5,11.0,20.0,2.0,17.0,200.0,74.0,12.4,1013.9,-10.6,0.0,ENE,3.0,Tiantan,Good
27007,2016,3,30,6,11.0,19.0,2.0,24.0,200.0,69.0,10.4,1014.7,-9.9,0.0,N,0.6,Tiantan,Good
27008,2016,3,30,7,7.0,26.0,3.0,38.0,400.0,55.0,12.1,1015.2,-10.9,0.0,N,2.3,Tiantan,Good
27009,2016,3,30,8,12.0,34.0,3.0,49.0,400.0,43.0,13.3,1015.8,-9.2,0.0,ENE,2.3,Tiantan,Good
27010,2016,3,30,9,5.0,43.0,3.0,43.0,500.0,52.0,15.2,1015.8,-9.7,0.0,NE,2.1,Tiantan,Good
27011,2016,3,30,10,15.0,36.0,4.0,36.0,400.0,64.0,17.0,1015.6,-9.0,0.0,S,1.1,Tiantan,Good
27012,2016,3,30,11,16.0,39.0,4.0,19.0,400.0,68.0,17.4,1014.7,-7.9,0.0,W,2.0,Tiantan,Moderate
27013,2016,3,30,12,17.0,42.0,5.0,19.0,400.0,69.0,19.3,1013.5,-8.0,0.0,WSW,3.1,Tiantan,Moderate
27014,2016,3,30,13,25.0,52.0,9.0,19.0,500.0,93.0,19.9,1012.4,-6.7,0.0,SSE,2.4,Tiantan,Moderate
27015,2016,3,30,14,26.0,44.0,10.0,18.0,500.0,110.0,20.8,1011.1,-7.7,0.0,SSW,3.0,Tiantan,Moderate
27016,2016,3,30,15,28.0,56.0,11.0,19.0,500.0,117.0,21.7,1009.9,-7.0,0.0,S,3.3,Tiantan,Moderate
27017,2016,3,30,16,45.0,80.0,17.0,26.0,800.0,118.0,22.0,1008.9,-5.0,0.0,S,2.9,Tiantan,Moderate
27018,2016,3,30,17,47.0,114.0,20.0,32.0,1000.0,124.0,21.6,1008.4,-4.5,0.0,S,2.5,Tiantan,Moderate
27019,2016,3,30,18,55.0,137.0,17.0,45.0,900.0,109.0,19.7,1008.5,-3.9,0.0,SE,2.9,Tiantan,Moderate
27020,2016,3,30,19,49.0,152.0,19.0,65.0,800.0,69.0,17.7,1008.7,-3.2,0.0,SE,2.7,Tiantan,Moderate
27021,2016,3,30,20,58.0,156.0,25.0,72.0,1000.0,53.0,16.4,1009.2,-2.7,0.0,SE,2.3,Tiantan,Moderate
27022,2016,3,30,21,59.0,146.0,22.0,69.0,1000.0,51.0,15.2,1009.3,-2.3,0.0,SE,2.2,Tiantan,Moderate
27023,2016,3,30,22,69.0,147.0,20.0,80.0,900.0,34.0,14.0,1009.2,-1.6,0.0,SE,1.1,Tiantan,Unhealthy for Sensitive Groups
27024,2016,3,30,23,73.0,147.0,19.0,93.0,1000.0,18.0,12.7,1009.2,-0.6,0.0,SE,0.4,Tiantan,Unhealthy for Sensitive Groups
27025,2016,3,31,0,76.0,135.0,13.0,98.0,1200.0,7.0,10.9,1008.8,0.0,0.0,ENE,0.5,Tiantan,Unhealthy for Sensitive Groups
27026,2016,3,31,1,94.0,132.0,13.0,96.0,1300.0,12.0,9.3,1008.4,1.0,0.0,ENE,1.2,Tiantan,Unhealthy for Sensitive Groups
27027,2016,3,31,2,114.0,157.0,25.0,106.0,1400.0,12.0,9.0,1007.7,0.7,0.0,E,0.9,Tiantan,Unhealthy for Sensitive Groups
27028,2016,3,31,3,125.0,151.0,22.0,97.0,1500.0,13.0,8.6,1007.1,1.5,0.0,NNE,1.1,Tiantan,Unhealthy for Sensitive Groups
27029,2016,3,31,4,132.0,142.0,14.0,86.0,1600.0,10.0,8.0,1006.5,2.0,0.0,NNE,1.0,Tiantan,Unhealthy for Sensitive Groups
27030,2016,3,31,5,134.0,134.0,7.0,76.0,1500.0,5.0,7.7,1005.9,2.6,0.0,NE,1.6,Tiantan,Unhealthy for Sensitive Groups
27031,2016,3,31,6,133.0,133.0,5.0,77.0,1500.0,2.0,7.0,1005.7,2.3,0.0,ESE,0.9,Tiantan,Unhealthy for Sensitive Groups
27032,2016,3,31,7,142.0,142.0,4.0,77.0,1500.0,3.0,8.9,1005.9,1.5,0.0,NNE,1.4,Tiantan,Unhealthy for Sensitive Groups
27033,2016,3,31,8,148.0,179.0,23.0,96.0,1800.0,6.0,10.8,1005.8,2.4,0.0,ENE,1.9,Tiantan,Unhealthy for Sensitive Groups
27034,2016,3,31,9,152.0,209.0,43.0,111.0,2000.0,9.0,12.8,1005.7,3.2,0.0,ESE,1.6,Tiantan,Unhealthy
27035,2016,3,31,10,178.0,243.0,49.0,120.0,2300.0,14.0,14.5,1005.5,3.6,0.0,ESE,0.8,Tiantan,Unhealthy
27036,2016,3,31,11,195.0,270.0,52.0,125.0,2400.0,23.0,15.7,1005.1,4.4,0.0,SSE,0.9,Tiantan,Unhealthy
27037,2016,3,31,12,222.0,296.0,52.0,126.0,2200.0,39.0,17.9,1003.9,6.1,0.0,SE,2.3,Tiantan,Unhealthy
27038,2016,3,31,13,230.0,292.0,52.0,99.0,1600.0,82.0,19.3,1002.5,6.4,0.0,SSW,2.5,Tiantan,Unhealthy
27039,2016,3,31,14,241.0,303.0,61.0,75.0,1400.0,120.0,20.6,1001.4,6.5,0.0,S,3.0,Tiantan,Unhealthy
27040,2016,3,31,15,241.0,279.0,69.0,55.0,1400.0,162.0,22.2,1000.2,5.6,0.0,S,3.0,Tiantan,Unhealthy
27041,2016,3,31,16,209.0,255.0,63.0,44.0,1400.0,170.0,22.6,999.7,6.4,0.0,SW,3.1,Tiantan,Unhealthy
27042,2016,3,31,17,168.0,222.0,49.0,38.0,1400.0,164.0,23.0,999.0,6.3,0.0,SSW,3.6,Tiantan,Unhealthy
27043,2016,3,31,18,132.0,227.0,33.0,37.0,1100.0,152.0,22.6,998.7,5.9,0.0,SSW,1.6,Tiantan,Unhealthy for Sensitive Groups
27044,2016,3,31,19,140.0,217.0,29.0,52.0,1400.0,117.0,20.3,998.7,6.2,0.0,SSE,0.8,Tiantan,Unhealthy for Sensitive Groups
27045,2016,3,31,20,170.0,220.0,27.0,70.0,1800.0,81.0,19.3,999.0,6.7,0.0,S,1.0,Tiantan,Unhealthy
27046,2016,3,31,21,148.0,307.0,31.0,72.0,1300.0,73.0,21.1,999.4,5.8,0.0,SSW,4.4,Tiantan,Unhealthy for Sensitive Groups
27047,2016,3,31,22,62.0,352.0,18.0,28.0,600.0,114.0,20.4,998.8,6.3,0.0,SSW,3.4,Tiantan,Moderate
27048,2016,3,31,23,61.0,249.0,13.0,26.0,500.0,111.0,19.9,998.4,6.6,0.0,S,3.6,Tiantan,Moderate
27049,2016,4,1,0,60.0,195.0,12.0,30.0,600.0,96.0,19.5,999.1,6.9,0.0,SW,2.8,Tiantan,Moderate
27050,2016,4,1,1,59.0,164.0,11.0,32.0,600.0,83.0,18.6,998.8,7.4,0.0,SSW,1.7,Tiantan,Moderate
27051,2016,4,1,2,67.0,147.0,9.0,34.0,700.0,70.0,18.1,998.3,7.5,0.0,SSE,1.7,Tiantan,Unhealthy for Sensitive Groups
27052,2016,4,1,3,73.0,147.0,8.0,39.0,700.0,56.0,17.0,999.3,7.6,0.0,NE,0.7,Tiantan,Unhealthy for Sensitive Groups
27053,2016,4,1,4,63.0,127.0,7.0,48.0,800.0,34.0,16.4,998.6,7.9,0.0,SSE,1.1,Tiantan,Moderate
27054,2016,4,1,5,62.0,124.0,3.0,52.0,700.0,19.0,15.6,999.3,7.9,0.0,WSW,0.7,Tiantan,Moderate
27055,2016,4,1,6,67.0,121.0,3.0,65.0,800.0,5.0,13.8,1000.2,7.8,0.0,N,1.2,Tiantan,Unhealthy for Sensitive Groups
27056,2016,4,1,7,71.0,207.0,8.0,89.0,1000.0,6.0,14.8,1001.6,8.5,0.0,N,0.9,Tiantan,Unhealthy for Sensitive Groups
27057,2016,4,1,8,110.0,641.0,8.0,34.0,500.0,51.0,17.7,1002.6,2.4,0.0,WNW,5.1,Tiantan,Unhealthy for Sensitive Groups
27058,2016,4,1,9,82.0,604.0,2.0,16.0,300.0,73.0,18.1,1003.7,-0.2,0.0,NW,5.5,Tiantan,Unhealthy for Sensitive Groups
27059,2016,4,1,10,43.0,439.0,2.0,11.0,300.0,83.0,18.4,1004.3,-0.5,0.0,NNW,5.9,Tiantan,Moderate
27060,2016,4,1,11,20.0,160.0,2.0,12.0,300.0,85.0,18.7,1005.1,-0.7,0.0,NNW,5.2,Tiantan,Moderate
27061,2016,4,1,12,13.0,84.0,2.0,14.0,400.0,86.0,19.2,1005.2,-1.3,0.0,NNW,4.7,Tiantan,Good
27062,2016,4,1,13,11.0,59.0,2.0,14.0,300.0,90.0,19.8,1005.5,-2.0,0.0,NNW,5.3,Tiantan,Good
27063,2016,4,1,14,16.0,72.0,2.0,12.0,300.0,96.0,20.6,1005.1,-3.2,0.0,WNW,4.8,Tiantan,Moderate
27064,2016,4,1,15,15.0,60.0,2.0,11.0,300.0,98.0,20.7,1005.3,-3.1,0.0,NW,5.4,Tiantan,Good
27065,2016,4,1,16,10.0,54.0,2.0,13.0,300.0,94.0,20.8,1005.7,-3.7,0.0,NW,3.9,Tiantan,Good
27066,2016,4,1,17,14.0,49.0,2.0,18.0,300.0,88.0,19.8,1005.8,-3.2,0.0,N,4.8,Tiantan,Good
27067,2016,4,1,18,5.0,38.0,2.0,23.0,300.0,80.0,18.9,1006.6,-2.7,0.0,NE,3.7,Tiantan,Good
27068,2016,4,1,19,15.0,50.0,2.0,25.0,300.0,73.0,18.2,1008.0,-3.3,0.0,N,2.2,Tiantan,Good
27069,2016,4,1,20,9.0,25.0,2.0,19.0,300.0,75.0,16.7,1009.3,-4.0,0.0,ENE,3.8,Tiantan,Good
27070,2016,4,1,21,12.0,37.0,2.0,29.0,300.0,60.0,14.8,1010.7,-4.0,0.0,ENE,3.3,Tiantan,Good
27071,2016,4,1,22,8.0,34.0,2.0,33.0,300.0,52.0,14.1,1010.8,-4.2,0.0,ENE,3.7,Tiantan,Good
27072,2016,4,1,23,8.0,26.0,2.0,28.0,300.0,56.0,13.7,1011.5,-4.5,0.0,ENE,3.0,Tiantan,Good
27073,2016,4,2,0,5.0,17.0,2.0,26.0,300.0,57.0,13.4,1012.5,-4.8,0.0,ENE,2.8,Tiantan,Good
27074,2016,4,2,1,12.0,26.0,2.0,24.0,300.0,59.0,13.3,1012.7,-3.9,0.0,NE,2.9,Tiantan,Good
27075,2016,4,2,2,12.0,18.0,2.0,22.0,200.0,60.0,13.3,1013.6,-4.9,0.0,ENE,2.6,Tiantan,Good
27076,2016,4,2,3,5.0,19.0,2.0,16.0,200.0,66.0,13.2,1014.1,-4.9,0.0,ESE,3.1,Tiantan,Good
27077,2016,4,2,4,4.0,22.0,2.0,19.0,200.0,62.0,12.9,1015.4,-4.7,0.0,NE,1.6,Tiantan,Good
27078,2016,4,2,5,9.0,9.0,2.0,13.0,200.0,71.0,12.7,1015.8,-3.6,0.0,NE,2.5,Tiantan,Good
27079,2016,4,2,6,7.0,22.0,2.0,19.0,300.0,63.0,12.3,1015.7,-1.6,0.0,ENE,1.5,Tiantan,Good
27080,2016,4,2,7,12.0,25.0,2.0,23.0,300.0,60.0,12.0,1016.3,-1.2,0.0,ENE,1.0,Tiantan,Good
27081,2016,4,2,8,8.0,16.0,2.0,26.0,300.0,61.0,13.6,1016.9,-2.0,0.0,NNE,1.6,Tiantan,Good
27082,2016,4,2,9,11.0,19.0,2.0,17.0,300.0,71.0,14.6,1017.0,-5.2,0.0,N,2.5,Tiantan,Good
27083,2016,4,2,10,3.0,21.0,3.0,17.0,400.0,74.0,15.6,1017.2,-5.5,0.0,NNE,2.4,Tiantan,Good
27084,2016,4,2,11,12.0,12.0,2.0,14.0,300.0,84.0,16.3,1016.7,-6.1,0.0,N,3.2,Tiantan,Good
27085,2016,4,2,12,6.0,14.0,2.0,15.0,400.0,88.0,17.4,1016.1,-6.5,0.0,NW,3.1,Tiantan,Good
27086,2016,4,2,13,3.0,22.0,2.0,12.0,300.0,93.0,17.5,1015.8,-8.6,0.0,WNW,4.6,Tiantan,Good
27087,2016,4,2,14,11.0,27.0,2.0,11.0,300.0,97.0,18.6,1014.8,-10.4,0.0,NNW,3.7,Tiantan,Good
27088,2016,4,2,15,10.0,49.0,2.0,12.0,300.0,98.0,18.4,1014.3,-11.6,0.0,WNW,5.4,Tiantan,Good
27089,2016,4,2,16,7.0,37.0,2.0,13.0,300.0,95.0,17.5,1014.3,-12.3,0.0,WNW,5.5,Tiantan,Good
27090,2016,4,2,17,9.0,34.0,2.0,15.0,300.0,89.0,17.2,1015.1,-11.5,0.0,NW,3.4,Tiantan,Good
27091,2016,4,2,18,7.0,29.0,2.0,17.0,300.0,83.0,16.7,1015.8,-11.9,0.0,NW,4.0,Tiantan,Good
27092,2016,4,2,19,10.0,28.0,2.0,21.0,300.0,76.0,16.1,1016.6,-15.6,0.0,N,3.2,Tiantan,Good
27093,2016,4,2,20,12.0,54.0,2.0,22.0,400.0,73.0,15.5,1017.6,-16.1,0.0,NW,2.9,Tiantan,Good
27094,2016,4,2,21,10.0,63.0,2.0,25.0,400.0,67.0,14.9,1018.7,-15.4,0.0,NNW,2.6,Tiantan,Good
27095,2016,4,2,22,10.0,41.0,2.0,22.0,300.0,68.0,14.5,1019.3,-14.6,0.0,NW,2.1,Tiantan,Good
27096,2016,4,2,23,8.0,37.0,2.0,20.0,300.0,70.0,13.9,1019.9,-15.1,0.0,N,1.4,Tiantan,Good
27097,2016,4,3,0,5.0,31.0,2.0,19.0,300.0,70.0,13.6,1020.1,-15.3,0.0,N,2.2,Tiantan,Good
27098,2016,4,3,1,10.0,29.0,2.0,19.0,300.0,68.0,13.3,1020.2,-15.6,0.0,NNE,2.7,Tiantan,Good
27099,2016,4,3,2,11.0,30.0,2.0,14.0,200.0,72.0,12.5,1020.0,-14.3,0.0,NNE,1.8,Tiantan,Good
27100,2016,4,3,3,7.0,30.0,2.0,16.0,200.0,70.0,11.6,1019.7,-13.4,0.0,NE,1.6,Tiantan,Good
27101,2016,4,3,4,9.0,23.0,2.0,17.0,300.0,65.0,10.7,1019.8,-12.0,0.0,E,0.9,Tiantan,Good
27102,2016,4,3,5,3.0,19.0,2.0,11.0,300.0,76.0,10.0,1020.1,-12.0,0.0,NE,0.9,Tiantan,Good
27103,2016,4,3,6,6.0,22.0,2.0,16.0,300.0,70.0,8.6,1020.4,-9.9,0.0,ESE,0.8,Tiantan,Good
27104,2016,4,3,7,15.0,79.0,2.0,41.0,300.0,34.0,8.9,1021.1,-9.6,0.0,NE,0.0,Tiantan,Good
27105,2016,4,3,8,4.0,36.0,2.0,41.0,400.0,36.0,12.9,1021.1,-14.0,0.0,NNW,1.2,Tiantan,Good
27106,2016,4,3,9,11.0,23.0,2.0,30.0,400.0,58.0,14.6,1021.0,-13.6,0.0,NNW,2.3,Tiantan,Good
27107,2016,4,3,10,4.0,21.0,3.0,19.0,300.0,74.0,15.6,1020.4,-13.8,0.0,NW,1.8,Tiantan,Good
27108,2016,4,3,11,4.0,14.0,2.0,17.0,300.0,80.0,16.3,1019.5,-14.3,0.0,W,2.2,Tiantan,Good
27109,2016,4,3,12,3.0,6.0,2.0,14.0,300.0,85.0,17.0,1017.9,-14.9,0.0,SE,2.4,Tiantan,Good
27110,2016,4,3,13,6.0,18.0,3.0,14.0,300.0,89.0,17.9,1016.6,-14.2,0.0,NE,1.7,Tiantan,Good
27111,2016,4,3,14,8.0,24.0,3.0,15.0,300.0,103.0,18.8,1015.3,-14.8,0.0,WSW,1.3,Tiantan,Good
27112,2016,4,3,15,23.0,50.0,4.0,15.0,300.0,111.0,18.7,1014.2,-12.4,0.0,SW,3.0,Tiantan,Moderate
27113,2016,4,3,16,22.0,51.0,4.0,16.0,300.0,104.0,18.6,1013.5,-10.4,0.0,SW,3.7,Tiantan,Moderate
27114,2016,4,3,17,27.0,56.0,4.0,15.0,300.0,107.0,17.6,1012.7,-10.3,0.0,SSW,2.8,Tiantan,Moderate
27115,2016,4,3,18,21.0,71.0,3.0,17.0,300.0,108.0,16.9,1012.8,-9.1,0.0,SSW,4.2,Tiantan,Moderate
27116,2016,4,3,19,27.0,65.0,4.0,21.0,400.0,104.0,16.2,1012.7,-7.5,0.0,SW,4.1,Tiantan,Moderate
27117,2016,4,3,20,32.0,69.0,4.0,25.0,400.0,97.0,16.0,1013.2,-6.4,0.0,SW,3.5,Tiantan,Moderate
27118,2016,4,3,21,40.0,83.0,5.0,31.0,500.0,90.0,15.4,1013.1,-5.1,0.0,SW,3.1,Tiantan,Moderate
27119,2016,4,3,22,31.0,85.0,7.0,38.0,500.0,74.0,15.0,1012.6,-3.4,0.0,WSW,3.0,Tiantan,Moderate
27120,2016,4,3,23,42.0,91.0,9.0,36.0,500.0,69.0,14.4,1012.0,-2.1,0.0,WSW,3.3,Tiantan,Moderate
27121,2016,4,4,0,45.0,89.0,9.0,38.0,600.0,67.0,13.6,1011.7,-1.6,0.0,WSW,2.5,Tiantan,Moderate
27122,2016,4,4,1,55.0,77.0,10.0,33.0,600.0,71.0,13.4,1011.3,-0.3,0.0,WSW,3.0,Tiantan,Moderate
27123,2016,4,4,2,49.0,68.0,9.0,33.0,600.0,62.0,12.6,1010.7,0.0,0.0,WSW,1.7,Tiantan,Moderate
27124,2016,4,4,3,71.0,71.0,6.0,46.0,600.0,34.0,11.8,1010.6,-0.1,0.0,SW,1.6,Tiantan,Unhealthy for Sensitive Groups
27125,2016,4,4,4,56.0,74.0,4.0,55.0,600.0,19.0,9.8,1010.5,0.1,0.0,SW,0.7,Tiantan,Moderate
27126,2016,4,4,5,60.0,68.0,3.0,47.0,600.0,16.0,8.0,1010.4,0.7,0.0,E,0.4,Tiantan,Moderate
27127,2016,4,4,6,66.0,69.0,3.0,49.0,700.0,7.0,7.6,1010.3,-0.4,0.0,NE,1.6,Tiantan,Unhealthy for Sensitive Groups
27128,2016,4,4,7,88.0,282.0,3.0,57.0,800.0,5.0,8.2,1010.6,-0.8,0.0,E,0.9,Tiantan,Unhealthy for Sensitive Groups
27129,2016,4,4,8,65.0,151.0,10.0,90.0,900.0,4.0,11.2,1010.8,-0.6,0.0,NNE,0.7,Tiantan,Moderate
27130,2016,4,4,9,68.0,152.0,11.0,93.0,900.0,9.0,13.4,1011.0,0.1,0.0,S,0.9,Tiantan,Unhealthy for Sensitive Groups
27131,2016,4,4,10,73.0,144.0,11.0,95.0,900.0,17.0,14.9,1010.5,-0.1,0.0,WNW,1.0,Tiantan,Unhealthy for Sensitive Groups
27132,2016,4,4,11,83.0,145.0,11.0,108.0,1000.0,19.0,16.5,1009.7,-0.7,0.0,ESE,1.8,Tiantan,Unhealthy for Sensitive Groups
27133,2016,4,4,12,90.0,124.0,16.0,73.0,900.0,64.0,18.1,1008.4,1.1,0.0,SSE,2.0,Tiantan,Unhealthy for Sensitive Groups
27134,2016,4,4,13,88.0,110.0,24.0,38.0,700.0,115.0,19.3,1007.2,1.3,0.0,SSW,2.8,Tiantan,Unhealthy for Sensitive Groups
27135,2016,4,4,14,76.0,76.0,23.0,22.0,600.0,136.0,20.0,1006.1,1.4,0.0,SW,1.9,Tiantan,Unhealthy for Sensitive Groups
27136,2016,4,4,15,70.0,70.0,20.0,19.0,600.0,144.0,20.9,1005.1,0.7,0.0,SSW,3.1,Tiantan,Unhealthy for Sensitive Groups
27137,2016,4,4,16,73.0,88.0,21.0,19.0,600.0,149.0,21.1,1004.4,0.8,0.0,SSW,3.8,Tiantan,Unhealthy for Sensitive Groups
27138,2016,4,4,17,80.0,113.0,21.0,21.0,700.0,150.0,20.6,1004.5,1.4,0.0,SW,4.5,Tiantan,Unhealthy for Sensitive Groups
27139,2016,4,4,18,78.0,105.0,19.0,20.0,600.0,143.0,19.8,1004.9,1.2,0.0,SW,3.9,Tiantan,Unhealthy for Sensitive Groups
27140,2016,4,4,19,71.0,110.0,17.0,26.0,700.0,130.0,18.9,1005.0,1.8,0.0,SW,3.0,Tiantan,Unhealthy for Sensitive Groups
27141,2016,4,4,20,80.0,111.0,19.0,31.0,800.0,115.0,18.6,1005.5,2.0,0.0,SW,4.4,Tiantan,Unhealthy for Sensitive Groups
27142,2016,4,4,21,106.0,124.0,19.0,42.0,800.0,95.0,18.1,1005.9,2.8,0.0,WSW,3.4,Tiantan,Unhealthy for Sensitive Groups
27143,2016,4,4,22,104.0,140.0,23.0,41.0,900.0,94.0,17.6,1006.2,3.8,0.0,WSW,3.8,Tiantan,Unhealthy for Sensitive Groups
27144,2016,4,4,23,103.0,140.0,23.0,39.0,1000.0,92.0,17.4,1006.0,5.0,0.0,WSW,4.4,Tiantan,Unhealthy for Sensitive Groups
27145,2016,4,5,0,129.0,150.0,21.0,49.0,1100.0,69.0,16.3,1006.2,5.3,0.0,WSW,2.7,Tiantan,Unhealthy for Sensitive Groups
27146,2016,4,5,1,128.0,145.0,17.0,47.0,1300.0,57.0,15.6,1006.6,5.8,0.0,WSW,2.4,Tiantan,Unhealthy for Sensitive Groups
27147,2016,4,5,2,128.0,135.0,13.0,52.0,1300.0,43.0,14.3,1006.8,5.6,0.0,W,1.0,Tiantan,Unhealthy for Sensitive Groups
27148,2016,4,5,3,131.0,131.0,8.0,58.0,1200.0,26.0,11.9,1007.2,4.8,0.0,ENE,1.1,Tiantan,Unhealthy for Sensitive Groups
27149,2016,4,5,4,133.0,133.0,4.0,58.0,1100.0,8.0,9.6,1007.3,4.4,0.0,NE,1.1,Tiantan,Unhealthy for Sensitive Groups
27150,2016,4,5,5,124.0,124.0,3.0,67.0,1100.0,3.0,8.6,1007.8,4.0,0.0,SW,0.1,Tiantan,Unhealthy for Sensitive Groups
27151,2016,4,5,6,114.0,147.0,5.0,96.0,1200.0,2.0,7.9,1008.6,4.1,0.0,ESE,0.7,Tiantan,Unhealthy for Sensitive Groups
27152,2016,4,5,7,125.0,273.0,5.0,89.0,1200.0,2.0,10.3,1009.4,3.6,0.0,NE,1.2,Tiantan,Unhealthy for Sensitive Groups
27153,2016,4,5,8,135.0,238.0,14.0,93.0,1300.0,12.0,13.3,1010.0,3.1,0.0,NE,2.0,Tiantan,Unhealthy for Sensitive Groups
27154,2016,4,5,9,116.0,145.0,20.0,76.0,1000.0,41.0,15.7,1010.2,4.4,0.0,ENE,2.8,Tiantan,Unhealthy for Sensitive Groups
27155,2016,4,5,10,122.0,155.0,21.0,72.0,1000.0,61.0,17.1,1010.3,5.7,0.0,E,3.1,Tiantan,Unhealthy for Sensitive Groups
27156,2016,4,5,11,153.0,185.0,26.0,65.0,1200.0,88.0,18.4,1010.1,5.9,0.0,ESE,3.9,Tiantan,Unhealthy
27157,2016,4,5,12,162.0,180.0,29.0,40.0,1100.0,129.0,18.8,1009.0,5.9,0.0,ESE,3.5,Tiantan,Unhealthy
27158,2016,4,5,13,157.0,161.0,29.0,34.0,1000.0,156.0,20.3,1008.0,6.2,0.0,ESE,3.4,Tiantan,Unhealthy
27159,2016,4,5,14,158.0,166.0,27.0,35.0,1100.0,168.0,20.2,1007.1,5.8,0.0,ESE,5.5,Tiantan,Unhealthy
27160,2016,4,5,15,155.0,157.0,26.0,32.0,1000.0,177.0,21.1,1006.1,5.8,0.0,SSE,2.7,Tiantan,Unhealthy
